time_series_timestamp,time_series_type,time_series_data,time_series_adjusted_data,standard_error,confidence_level,prediction_interval_lower_bound,prediction_interval_upper_bound,trend,seasonal_period_yearly,seasonal_period_quarterly,seasonal_period_monthly,seasonal_period_weekly,seasonal_period_daily,holiday_effect,spikes_and_dips,step_changes,residual
2012-11-01 00:00:00.000000 UTC,history,31.0,29.059942302483339,6.9693048085843836,,,,38.069864731713722,-9.0099224292303823,,,,,,,,1.9400576975166608
2012-12-01 00:00:00.000000 UTC,history,43.0,29.829873230950376,6.9693048085843836,,,,39.460285427751757,-9.6304121968013785,,,,,,,,13.170126769049624
2013-01-01 00:00:00.000000 UTC,history,33.0,29.270639142756352,6.9693048085843836,,,,44.022109154140836,-14.751470011384482,,,,,,,,3.7293608572436483
2013-02-01 00:00:00.000000 UTC,history,31.0,41.278403180251,6.9693048085843836,,,,46.358443080276331,-5.0800399000253309,,,,,,,,-10.278403180250997
2013-03-01 00:00:00.000000 UTC,history,48.0,48.14511432466896,6.9693048085843836,,,,42.15013650443516,5.9949778202337995,,,,,,,,-0.14511432466895968
2013-04-01 00:00:00.000000 UTC,history,47.0,49.801276697490344,6.9693048085843836,,,,40.990927707210929,8.810348990279417,,,,,,,,-2.8012766974903442
2013-05-01 00:00:00.000000 UTC,history,46.0,53.733775151662869,6.9693048085843836,,,,41.603121550975594,12.130653600687273,,,,,,,,-7.7337751516628686
2013-06-01 00:00:00.000000 UTC,history,57.0,59.085534831948713,6.9693048085843836,,,,39.558150711898584,19.527384120050129,,,,,,,,-2.0855348319487135
2013-07-01 00:00:00.000000 UTC,history,54.0,52.331735494049767,6.9693048085843836,,,,39.506802348327327,12.82493314572244,,,,,,,,1.6682645059502335
2013-08-01 00:00:00.000000 UTC,history,51.0,43.777987895970647,6.9693048085843836,,,,41.525483603217019,2.2525042927536303,,,,,,,,7.2220121040293535
2013-09-01 00:00:00.000000 UTC,history,42.0,33.808508439319731,6.9693048085843836,,,,44.698417462101744,-10.889909022782016,,,,,,,,8.19149156068027
2013-10-01 00:00:00.000000 UTC,history,40.0,36.055654936170058,6.9693048085843836,,,,48.023963521427468,-11.968308585257413,,,,,,,,3.9443450638299424
2013-11-01 00:00:00.000000 UTC,history,45.0,39.913034376562777,6.9693048085843836,,,,49.190871439093463,-9.27783706253069,,,,,,,,5.0869656234372229
2013-12-01 00:00:00.000000 UTC,history,35.0,39.985891144720959,6.9693048085843836,,,,49.943710302505167,-9.9578191577842077,,,,,,,,-4.9858911447209593
2014-01-01 00:00:00.000000 UTC,history,35.0,32.9186176621471,6.9693048085843836,,,,48.402024194022985,-15.483406531875884,,,,,,,,2.0813823378529008
2014-02-01 00:00:00.000000 UTC,history,57.0,42.429033780313894,6.9693048085843836,,,,47.789311219713682,-5.36027743939979,,,,,,,,14.570966219686106
2014-03-01 00:00:00.000000 UTC,history,56.0,59.089694617491986,6.9693048085843836,,,,52.570684036192461,6.5190105812995229,,,,,,,,-3.0896946174919862
2014-04-01 00:00:00.000000 UTC,history,71.0,62.256754473955937,6.9693048085843836,,,,52.5512463415463,9.7055081324096335,,,,,,,,8.7432455260440634
2014-05-01 00:00:00.000000 UTC,history,65.0,65.164423693096722,6.9693048085843836,,,,52.753245527819772,12.411178165276954,,,,,,,,-0.16442369309672245
2014-06-01 00:00:00.000000 UTC,history,81.0,74.277569851202372,6.9693048085843836,,,,53.776486239561329,20.50108361164105,,,,,,,,6.7224301487976277
2014-07-01 00:00:00.000000 UTC,history,61.0,66.790096315597509,6.9693048085843836,,,,53.987029152443675,12.80306716315383,,,,,,,,-5.7900963155975091
2014-08-01 00:00:00.000000 UTC,history,48.0,54.802268086618511,6.9693048085843836,,,,53.096602986812144,1.7056650998063692,,,,,,,,-6.8022680866185112
2014-09-01 00:00:00.000000 UTC,history,47.0,38.715175116958733,6.9693048085843836,,,,49.802722574751719,-11.08754745779299,,,,,,,,8.2848248830412672
2014-10-01 00:00:00.000000 UTC,history,44.0,40.277340053374324,6.9693048085843836,,,,52.536269450817827,-12.2589293974435,,,,,,,,3.7226599466256758
2014-11-01 00:00:00.000000 UTC,history,44.0,45.451864437906593,6.9693048085843836,,,,55.240979045341959,-9.7891146074353621,,,,,,,,-1.4518644379065933
2014-12-01 00:00:00.000000 UTC,history,41.0,43.361356318984392,6.9693048085843836,,,,54.445123106217657,-11.083766787233268,,,,,,,,-2.3613563189843916
2015-01-01 00:00:00.000000 UTC,history,38.0,35.567833023427653,6.9693048085843836,,,,53.651045950638476,-18.083212927210827,,,,,,,,2.432166976572347
